
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787707769039 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;AVENIDA AUGUSTO RUSCHI, N. 1900, Apto 207, BL 07 ;98.700,00;141.000,00;30.00;Apartamento, 0.00 de área total, 44.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707769039
 1444408025096 ;ES ;SERRA ;PARQUE RESIDENCIAL LARANJEIRAS ;RUA SANDRO BOTICELLI, N. 43, LT 04 QD 6-J ;573.749,43;777.649,00;26.23;Casa, 0.00 de área total, 150.00 de área privativa, 264.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408025096
 1444406998330 ;ES ;SERRA ;SERRA CENTRO ;AVENIDA ELESBAO ALEXANDRE MIRANDA, N. S/N, LT 11 ;350.455,00;475.000,00;26.22;Terreno, 0.00 de área total, 0.00 de área privativa, 615.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406998330
 10187878 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA GONCALVES DIAS, N. 00, Apto 705 ;223.000,00;223.000,00;0.00;Apartamento, 0.00 de área total, 61.67 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10187878
 8444416341501 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA BELO HORIZONTE II, N. 105, Apto 303, BL A GLEBA 01 ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 45.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416341501
 8787710625255 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA ILMA HENRIQUES, N. 535, Apto 310, BL F TORRE C AREA E ;188.000,00;188.000,00;0.00;Apartamento, 0.00 de área total, 53.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710625255
 8444408298023 ;ES ;SERRA ;PRAIA DE CAPUBA ;RUA MARIA DA PENHA VAREJAO, N. SN, CASA 02 BL 02 ;208.000,00;208.000,00;0.00;Casa, 0.00 de área total, 67.92 de área privativa, 715.50 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408298023
 1787700744660 ;ES ;SERRA ;BICANGA ;AVENIDA BICANGA, N. 973, Apto 202, BL 02 VAGA DE GARAGEM N 19 ;236.000,00;236.000,00;0.00;Apartamento, 0.00 de área total, 46.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700744660
 1444414254883 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;AVENIDA AUGUSTO RUSCHI, N. 1795, Apto 204, BL 02 AREA B4 ;145.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 43.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414254883
 8444410250113 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;RUA DO ABACATEIRO, N. 245, CASA 04  LT 02A  QD 38 ;266.000,00;266.000,00;0.00;Casa, 0.00 de área total, 92.56 de área privativa, 882.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410250113
 8787708382324 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;AVENIDA AUGUSTO RUSCHI, N. 1900, Apto 210, BL 8 ;158.000,00;158.000,00;0.00;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708382324
 8787711590803 ;ES ;SERRA ;BALNEARIO DE CARAPEBUS ;RUA DA TANGERINA, N. 134, Apto 410, TORRE B ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 45.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711590803
 1444408439761 ;ES ;SERRA ;HELIO FERRAZ ;RUA RACHEL VITALINO DE BRITO, N. 110, Apto 102, BL 04 ;260.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 62.95 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408439761
 1444415526690 ;ES ;SERRA ;PRAIA DA BALEIA ;AVENIDA DES ANTONIO JOSE MIGUEL FEU ROSA, N. 665, Apto 503, BL01 ED TRINDADE AR02A1 ;230.000,00;230.000,00;0.00;Apartamento, 0.00 de área total, 63.31 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415526690
 8444420831755 ;ES ;SERRA ;RESIDENCIAL CENTRO DA SERRA ;RUA CEREJEIRA, N. SN, LT CENTRO DA SERRA ;172.000,00;172.000,00;0.00;Casa, 0.00 de área total, 48.82 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420831755
 8787706508355 ;ES ;SERRA ;CAMARA ;RUA  JOSE RONALDO BARBOSA, N. 284, Apto 202, TORRE E ;208.000,00;208.000,00;0.00;Apartamento, 0.00 de área total, 51.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706508355
 8787707399541 ;ES ;SERRA ;CAMARA ;RUA JOSE RONALDO BARBOSA, N. 284, Apto 602, TORRE E ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 51.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707399541
 8555532018896 ;ES ;SERRA ;MORADA DE LARANJEIRAS ;RUA 3, N. 28, Apto 507, TORRE III ;237.800,00;237.800,00;0.00;Apartamento, 0.00 de área total, 47.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532018896
 8787704201309 ;ES ;SERRA ;MORADA DE LARANJEIRAS ;AVENIDA GUAXINDIBA, N. 419, Apto 604, TORRE CEREJEIRA ;230.000,00;230.000,00;0.00;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704201309
 8787705123956 ;ES ;SERRA ;MORADA DE LARANJEIRAS ;RUA DOS ROUXINOIS, N. 52, Apto 201, BLOCO 09 ;185.000,00;185.000,00;0.00;Apartamento, 0.00 de área total, 46.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705123956
 8787707675140 ;ES ;SERRA ;MORADA DE LARANJEIRAS ;RUA DOS ROUXINOIS, N. 52, Apto 304, BL 11 ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707675140
 8787709668132 ;ES ;SERRA ;MORADA DE LARANJEIRAS ;RUA DAS GRAUNAS, N. 53, Apto 201, BL09 ;205.000,00;205.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709668132
 8787702053213 ;ES ;SERRA ;SAO PEDRO ;RUA SAO PEDRO, N. 104, Apto 1209, BL 2 AP 1209 AREA B ;263.000,00;263.000,00;0.00;Apartamento, 0.00 de área total, 56.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702053213
 8787703582007 ;ES ;SERRA ;SAO PEDRO ;RUA SAO PEDRO, N. 104, Apto 502, BL 2 ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 60.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703582007
 8787707846114 ;ES ;SERRA ;SAO PEDRO ;RUA SAO PEDRO, N. 104, Apto 806, TORRE 02 ;205.000,00;205.000,00;0.00;Apartamento, 0.00 de área total, 55.44 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707846114
 8444418993450 ;ES ;SERRA ;ESTANCIA MONAZITICA ;R RIO GRANDE DO SUL, N. 120, Apto 301, BL 06 ;142.000,00;142.000,00;0.00;Apartamento, 0.00 de área total, 43.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418993450
 8308400002211 ;ES ;SERRA ;COLINA DE LARANJEIRAS ;AVENIDA CENTRAL, N. 290, Apto 202, TORRE 5 GLEBA C5 ;175.000,00;175.000,00;0.00;Apartamento, 0.00 de área total, 50.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8308400002211
 8555538595623 ;ES ;SERRA ;COLINA DE LARANJEIRAS ;RUA DOM PEDRO II, N. 312, Apto 401, BL 11 ;183.000,00;183.000,00;0.00;Apartamento, 0.00 de área total, 42.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538595623
 8555535747562 ;ES ;SERRA ;RESIDENCIAL VISTA DO MESTRE ;AVENIDA CORSANTO, N. 164, Apto 202, TORRE E ;196.000,00;196.000,00;0.00;Apartamento, 0.00 de área total, 43.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535747562
 1555532381240 ;ES ;SERRA ;PLANALTO DE CARAPINA ;RUA MARATAIZES, N. 250, Apto 208, TR A BL II AR B ;270.000,00;270.000,00;0.00;Apartamento, 0.00 de área total, 64.08 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555532381240
 8444411741021 ;ES ;SERRA ;JARDIM ATLANTICO ;RUA SANTA LUCIA, N. 3098, Apto 806, BL C ;152.604,34;151.000,00;0.00;Apartamento, 0.00 de área total, 42.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411741021
 8444425524249 ;ES ;SERRA ;RESIDENCIAL CENTRO DA SERRA ;RUA CEREJEIRA, N. SN, CASA 02 LT 12 QD 655 ;180.948,56;178.700,00;0.00;Casa, 0.00 de área total, 54.20 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425524249
 8787706263077 ;ES ;SERRA ;SAO PATRICIO ;RUA SAO PAULO, N. 1163, Apto 401, BL 08 ;132.565,88;130.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706263077
 8444428446303 ;ES ;SERRA ;ENSEADA DE JACARAIPE ;RUA IDA BITENCOURT FEU, N. 1585, CS 02 QD 56 LT 11 ;183.919,94;180.000,00;0.00;Casa, 0.00 de área total, 37.90 de área privativa, 145.68 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428446303
 8787701923702 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA  RECIFE CHACARA N 322, N. 276, Apto 405, BL 03 ;143.072,45;138.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701923702
 8787704742687 ;ES ;SERRA ;SAO PATRICIO ;RUA SAO PAULO, N. 1163, Apto 401, BLOCO 04 ;132.350,95;127.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704742687
 8787710182850 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA ILMA HENRIQUES, N. 535, Apto 307, TORRE B ;183.718,50;176.000,00;0.00;Apartamento, 0.00 de área total, 44.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710182850
 8787706356857 ;ES ;SERRA ;RESIDENCIAL CENTRO DA SERRA ;AVENIDA PAU BRASIL, N. 321, Apto 106, TORRE  J ;158.107,61;147.000,00;0.00;Apartamento, 0.00 de área total, 32.64 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706356857
 8555537379900 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA RECIFE, N. 141, Apto 305, BL 10 ;151.076,72;140.000,00;0.00;Apartamento, 0.00 de área total, 46.51 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537379900
 8444422555135 ;ES ;SERRA ;ANDRE CARLONI ;RUA SANTO ANDRE, N. SN, Apto 303, ALA B QD 39 BL 3902 ;81.731,43;75.000,00;0.00;Apartamento, 0.00 de área total, 37.22 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422555135
 8444414590334 ;ES ;SERRA ;PLANICIE DA SERRA ;RUA AMAZONAS, N. 668, Apto 104, BL 02 VG 83 ;134.230,19;121.000,00;0.00;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414590334
 1444415420507 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA RECIFE, N. 141, Apto 205, BLOCO 08 ;160.000,00;137.000,00;0.00;Apartamento, 0.00 de área total, 46.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415420507
 8787705164423 ;ES ;SERRA ;RESIDENCIAL CENTRO DA SERRA ;AV PAU BRASIL, N. 321, Apto 101, TORRE B ;206.997,00;170.000,00;0.00;Apartamento, 0.00 de área total, 44.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705164423
 8787707410634 ;ES ;SERRA ;RESIDENCIAL CENTRO DA SERRA ;AVENIDA PAU BRASIL, N. 321, Apto 111, TR G ;214.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 43.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707410634
 8444409127818 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA ANTONIO FRANCISCO VECCI ANTIGA NN, N. 37, Apto 201, BL F GLEBA 02 ;122.456,84;94.500,00;0.00;Apartamento, 0.00 de área total, 45.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409127818
 8787705994728 ;ES ;SERRA ;JARDIM LIMOEIRO ;RUA CASTRO ALVES, N. 237, Apto 412, TORRE C ;207.432,00;160.000,00;0.00;Apartamento, 0.00 de área total, 51.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705994728
 10188447 ;ES ;SERRA ;COLINA DE LARANJEIRAS ;AVENIDA ELDES SCHERRER SOUZA, N. 2230, SL 307, LT A3A ;245.000,00;175.000,00;0.00;Sala, 0.00 de área total, 36.75 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10188447
 8787706287278 ;ES ;VIANA ;VILA BETHANIA ;RUA JOAO DEOLINDO, N. 181, Apto 402, BLOCO 21 ;77.588,00;158.000,00;50.90;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706287278
 8444420614894 ;ES ;VIANA ;MORADA BETHANIA ;RUA VITORIA, N. S/N, QD O, LT 05, CS A ;65.949,80;119.000,00;44.58;Casa, 0.00 de área total, 49.22 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420614894
 8444400323541 ;ES ;VIANA ;JUCU ;RUA NOVE, N. 0, LT 14 QD 09 ;83.871,60;148.000,00;43.33;Casa, 0.00 de área total, 50.00 de área privativa, 300.00 de área do terreno, a.serv.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400323541
 8787702615238 ;ES ;VIANA ;VILA BETHANIA ;RUA JOAO DEOLINDO, N. SN, Apto 401, BLC 15 4 PAV ;84.000,00;140.000,00;40.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702615238
 8787706106141 ;ES ;VIANA ;VILA BETHANIA ;RUA JOAO DEOLINDO, N. 181, Apto 402, BL 10 ;84.000,00;140.000,00;40.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706106141
 8787709200645 ;ES ;VIANA ;VILA BETHANIA ;RUA JOAO DEOLINDO, N. 181, Apto 203, BL 7 ;140.830,73;170.000,00;17.16;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709200645
 8787705268202 ;ES ;VIANA ;VILA BETHANIA ;RUA  JOAO DEOLINDO, N. 281, Apto 302, BL 10 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705268202
 10003104 ;ES ;VILA VELHA ;JARDIM GUADALAJARA ;RUA ANGELO BORGO, N. 72 ;60.733,98;1.036.416,00;94.14;Comercial, 0.00 de área total, 433.64 de área privativa, 527.18 de área do terreno,  2 qto(s), a.serv, WC, 3 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10003104
 8555504994401 ;ES ;VILA VELHA ;ALVORADA ;RUA CAPRICORNIO, N. 82, Apto 402 ;99.172,50;175.000,00;43.33;Apartamento, 0.00 de área total, 87.96 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504994401
 8444414497989 ;ES ;VILA VELHA ;VALE ENCANTADO ;RUA MONTE SINAI, N. 235, Apto 203, BL C ;80.400,00;134.000,00;40.00;Apartamento, 0.00 de área total, 43.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414497989
 8555522220110 ;ES ;VILA VELHA ;ULISSES GUIMARAES ;RUA LINHARES, N. 950, Apto 409, BL 03 ;82.800,00;138.000,00;40.00;Apartamento, 0.00 de área total, 44.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522220110
 8787708141076 ;ES ;VILA VELHA ;COCAL ;RUA ODETE PIRES NERY, N. 321, Apto 1005, . ;310.000,00;310.000,00;0.00;Apartamento, 0.00 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708141076
 8444411897099 ;ES ;VILA VELHA ;COQUEIRAL DE ITAPARICA ;RUA C, N. SN, Apto 202, BL 208 ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 46.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411897099
